uuid,Void/Retire,Fully specified name:en,Description:en,Data class,Data type,Answers,Members,Same as mappings,Absolute high,Critical high,Normal high,Absolue low,Critical low,Normal low,Units,Display precision,Allow decimals
54f50b94-6cbe-45df-b9cb-b529eaf1f1b1,,"MICRONUTRIENTS PROVIDED","Micronutrients provided to patient or patient family for patient.",Question,Coded,a8f53762-bc6f-4385-bbc8-41aba4294b2d;a8939418-1350-11df-a1f1-0026b9348838;a8a48ef8-1350-11df-a1f1-0026b9348838;abd5fbcd-2dd2-41d4-92b1-266ec1a1869d;a8aaf3e2-1350-11df-a1f1-0026b9348838;a897cfd8-1350-11df-a1f1-0026b9348838;a89541d2-1350-11df-a1f1-0026b9348838;062c84df-f131-40f7-87da-0e8f8fcc7900;c36c2ec2-3f71-40ea-b568-7b19dc9dde1e;7904214f-a3a5-4017-98c8-52af36f44d7b;6d7384f9-2c49-4bab-abec-511d17edb278,,MCL/CIEL: 161649,,,,,,,,,,
a8a8ea5c-1350-11df-a1f1-0026b9348838,,"WEIGHT GAIN","Sign Or Symptom In Last Month - Weight Gain",Symptom/Finding,N/A,,,local: 5544;MCL/CIEL: 5544,,,,,,,,,,
5c76568b-e999-4663-8668-e1b4f7996e0d,,"CONSTANT WEIGHT","Weight that does not change. Constant weight.",Finding,N/A,,,,,,,,,,,,,
a8afe014-1350-11df-a1f1-0026b9348838,,"CURE","General description:  restore to health.",Finding,N/A,,,,,,,,,,,,,
48155468-0e21-401a-87f5-d037ae0e8db0,,"DISCHARGE","This should be used when the patient no longer requires care.",Misc,N/A,,,,,,,,,,,,,
a8a08ff6-1350-11df-a1f1-0026b9348838,,"REFUSAL","The act or an instance of refusing.",Misc,N/A,,,local: 1958;MCL/CIEL: 127750,,,,,,,,,,
a89e3274-1350-11df-a1f1-0026b9348838,,"DENIAL","Refusal to believe.",Misc,N/A,,,local: 1586;local: 155891,,,,,,,,,,
f3a13593-416b-405f-89e0-9152bd7cce95,,"OUTCOME FROM NUTRITION REFERRAL","What is the outcome from nutrition referral?",Question,Coded,a8a8ea5c-1350-11df-a1f1-0026b9348838;a89807f0-1350-11df-a1f1-0026b9348838;a8afe014-1350-11df-a1f1-0026b9348838;a8a08ff6-1350-11df-a1f1-0026b9348838;5c76568b-e999-4663-8668-e1b4f7996e0d;48155468-0e21-401a-87f5-d037ae0e8db0;a89e3274-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8a8b352-1350-11df-a1f1-0026b9348838,,"ADHERENCE COUNSELING","none",Test,Numeric,,,,,,,,,,,,,
b76021d2-38c7-42ff-b2eb-0bd558396ef7,,"SEXUALLY TRANSMITTED INFECTION SCREENING","Did the patient receive STI Screening today?",Question,Coded,a899b35c-1350-11df-a1f1-0026b9348838;a899b42e-1350-11df-a1f1-0026b9348838;a899b50a-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 161558,,,,,,,,,,
a2c49302-edb4-4baa-8440-2448eafd0ec1,,"DRUG ABUSE","Is a patterned use of a drug in which the user consumes the substance in amounts or with methods which are harmful to themselves or others, and is a form of substance-related disorder.",Misc,N/A,,,,,,,,,,,,,
a89accc4-1350-11df-a1f1-0026b9348838,,"DISCLOSURE COUNSELING","",Misc,N/A,,,,,,,,,,,,,
e7819751-a5b0-485d-a2bc-9d4aa69aa1e4,,"PREVENTION SERVICES ORDERED","Prevention services provided at this visit.",Question,Coded,a8a8b352-1350-11df-a1f1-0026b9348838;a2c49302-edb4-4baa-8440-2448eafd0ec1;a89accc4-1350-11df-a1f1-0026b9348838;a8a4636a-1350-11df-a1f1-0026b9348838;f0a280e8-eb88-41a8-837a-f9949ed1b9cd;91f43249-73c7-427c-8300-2038fc0d6be8;05656545-86be-4605-9527-34fb580534b1;a89ad3a4-1350-11df-a1f1-0026b9348838;a89adc46-1350-11df-a1f1-0026b9348838;b76021d2-38c7-42ff-b2eb-0bd558396ef7;717c50e1-48da-4148-aeee-c49fdd957b64;a8a19c20-1350-11df-a1f1-0026b9348838;b75702a6-908d-491b-9399-6495712c81cc;4b2bb2ce-4160-4e44-b310-5ceeb761ec38,,,,,,,,,,,,
a89c9658-1350-11df-a1f1-0026b9348838,,"IMMUNIZATION HISTORY","Complex question that assesses all immunizations that a patient might have received prior to care by AMPATH.",Question,N/A,,a89b20ca-1350-11df-a1f1-0026b9348838;a89c2a24-1350-11df-a1f1-0026b9348838;a89b1efe-1350-11df-a1f1-0026b9348838;bb1e6b95-0d35-4065-80cc-d774d1c9b964;a8a06fc6-1350-11df-a1f1-0026b9348838;a898d0a4-1350-11df-a1f1-0026b9348838;0a35a6e4-eb93-448e-a3b0-cae66a57beb4;5254f1ad-7929-4486-8d4a-b1ac8c8e0ed2;a8a45988-1350-11df-a1f1-0026b9348838,MCL/CIEL: 1421;local: 1390,,,,,,,,,,
a89840bc-1350-11df-a1f1-0026b9348838,,"BACILLE CAMILE-GUERIN VACCINATION","Deactivated tuberculous agent as basis for tuberculosis vaccination.",Drug,N/A,,,local: 886;MCL/CIEL: 886,,,,,,,,,,
a897de60-1350-11df-a1f1-0026b9348838,,"POLIO VACCINATION","Vaccination given for polio.",Drug,N/A,,,MCL/CIEL: 783;local: 783,,,,,,,,,,
96ecae74-0704-475e-ade3-17cd6b080926,,"PENTAVALENT VACCINE","The Pentavalent is a five-in-one vaccine that combines 5 antigens, namely: Dyptheria; Pertussis; Tetanus; Hepatitis B (HB) and Haemophilus influenzae type b (Hib).",Drug,N/A,,,local: 6654;MCL/CIEL: 1685,,,,,,,,,,
f60456b4-2797-4f98-8fb5-41830f205427,,"PNEUMOCOCCAL CONJUGATE VACCINE 10","Pneumococcal conjugate vaccine (PCV) is a vaccine used to protect infants and young children against disease caused by the bacterium Streptococcus pneumoniae (pneumococcus). It contains ten serotypes of pneumococcus (1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F, and 23F).  It is given at 6 weeks, 10 weeks and 14 weeks of age.",Drug,N/A,,,MCL/CIEL: 162342,,,,,,,,,,
22b92c90-026c-469c-9e63-786ecc1cd2fc,,"ROTAVIRUS VACCINE","A rotavirus vaccine protects children from rotaviruses, which are the leading cause of severe diarrhea among infants and young children.",Drug,N/A,,,MCL/CIEL: 83533,,,,,,,,,,
a8909844-1350-11df-a1f1-0026b9348838,,"MEASLES VACCINATION","Vaccination against measles (IM).",Drug,N/A,,,,,,,,,,,,,
a8a48430-1350-11df-a1f1-0026b9348838,,"VITAMIN A DROPLET, IMMUNIZATION","As part of the immunization for the children under age of five years old, Vitamin A is given in 1) 6 to 11 months, 2) 12 to 17 months, 3) 18 to 23 months, 4) 24 to 29 months, 5) 30 to 35 months, 6) 36 to 41 months, 7) 42 to 47 months, 8) 48 to 53 months, 9) 54 to 60 months, and 10) 60+ months of age.",Drug,N/A,,,,,,,,,,,,,
a897dcb2-1350-11df-a1f1-0026b9348838,,"DIPTHERIA TETANUS AND PERTUSSIS VACCINATION","Vaccination given for diphtheria, tetanus, and acellular pertussis infections",Drug,N/A,,,,,,,,,,,,,
a89c2a24-1350-11df-a1f1-0026b9348838,,"PREVIOUS IMMUNIZATIONS NOT ADMINISTERED","Question on encounter form: "Has the patient received any of the following immunizations?"",Question,Coded,a8909844-1350-11df-a1f1-0026b9348838;a897dcb2-1350-11df-a1f1-0026b9348838;a897dd84-1350-11df-a1f1-0026b9348838;a897de60-1350-11df-a1f1-0026b9348838;a8a70746-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a8acb5f6-1350-11df-a1f1-0026b9348838;a89840bc-1350-11df-a1f1-0026b9348838;f60456b4-2797-4f98-8fb5-41830f205427;79c722a0-17cf-4aca-bdec-fee0810bc5ba,,MCL/CIEL: 1280;local: 1280,,,,,,,,,,
507d7df8-2da6-4ace-93b8-4271620f27c5,,"PRESENCE OF IMMUNIZATION CARD","Is the immunization card present?",Question,Coded,a89ad3a4-1350-11df-a1f1-0026b9348838;a899b42e-1350-11df-a1f1-0026b9348838;a899b35c-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8a08588-1350-11df-a1f1-0026b9348838,,"IMMUNIZATIONS ORDERED, DETAILED","Complex question that assesses all immunizations that a patient receives at this visit.",Question,N/A,,a898d0a4-1350-11df-a1f1-0026b9348838;a89ef54c-1350-11df-a1f1-0026b9348838;bb1e6b95-0d35-4065-80cc-d774d1c9b964;0a35a6e4-eb93-448e-a3b0-cae66a57beb4;5254f1ad-7929-4486-8d4a-b1ac8c8e0ed2;a8a06fc6-1350-11df-a1f1-0026b9348838,MCL/CIEL: 1441;local: 1944,,,,,,,,,,
a897dcb2-1350-11df-a1f1-0026b9348838,,"DIPTHERIA TETANUS AND PERTUSSIS VACCINATION","Vaccination given for diphtheria, tetanus, and acellular pertussis infections",Drug,N/A,,,,,,,,,,,,,
a898d0a4-1350-11df-a1f1-0026b9348838,,"IMMUNIZATIONS ORDERED","Information gathered from the pediatric return visit form.  Captures basic information about immunizations administered during a visit.",Test,Coded,a89840bc-1350-11df-a1f1-0026b9348838;a897de60-1350-11df-a1f1-0026b9348838;a897dcb2-1350-11df-a1f1-0026b9348838;a899e0ac-1350-11df-a1f1-0026b9348838;a897dd84-1350-11df-a1f1-0026b9348838;a8a70746-1350-11df-a1f1-0026b9348838;a8909844-1350-11df-a1f1-0026b9348838;a8908ade-1350-11df-a1f1-0026b9348838;a8acb5f6-1350-11df-a1f1-0026b9348838;a8a48430-1350-11df-a1f1-0026b9348838;22b92c90-026c-469c-9e63-786ecc1cd2fc;9e630c48-f6a0-48a9-b533-73909dfc5dfb;a8aaf3e2-1350-11df-a1f1-0026b9348838;96ecae74-0704-475e-ade3-17cd6b080926;f60456b4-2797-4f98-8fb5-41830f205427;a89c1ef8-1350-11df-a1f1-0026b9348838;ca70a01e-264d-4527-84d3-340a19d75bb1;79c722a0-17cf-4aca-bdec-fee0810bc5ba;401ba849-5f15-4aa1-a174-05c7ccca46aa;a8b0f4a4-1350-11df-a1f1-0026b9348838;c36c2ec2-3f71-40ea-b568-7b19dc9dde1e;a8938504-1350-11df-a1f1-0026b9348838;a8a4880e-1350-11df-a1f1-0026b9348838;b3a3a3da-48bb-48f9-b9d5-154f08c4fad3;8ce0c11b-26d8-4341-b381-5ec8ce1c4719;4ac43c27-437f-4f12-b679-0cc420f804f1;c6c8352f-b95e-4d2a-a151-7a4197ecba61;00ea0d90-4540-416b-901c-7ec4139c0aa5;9f50d1ee-e1f3-4d4a-b931-90f665057aa3;bd08a021-832a-4ce5-8d23-01594ce5bbd5;a899b50a-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 984,,,,,,,,,,
a897dd84-1350-11df-a1f1-0026b9348838,,"HEPATITIS B VACCINATION","Vaccination given for hepatitis B.",Drug,N/A,,,,,,,,,,,,,
a8a70746-1350-11df-a1f1-0026b9348838,,"HEMOPHILUS INFLUENZA B VACCINATION","Vaccine given for HIB.",Drug,N/A,,,MCL/CIEL: 5261;local: 5261,,,,,,,,,,
a890a654-1350-11df-a1f1-0026b9348838,,"TETANUS BOOSTER","Booster vaccination against tetanus.",Drug,Text,,,local: 54;MCL/CIEL: 54,,,,,,,,,,
b29b512f-cd46-41ee-a568-bdaafa0bb874,,"ADULT IMMUNIZATIONS ORDERED","Information gathered from the adult visit form. Captures basic information about immunizations administered during a visit.",Procedure,Coded,a897dd84-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a8a70746-1350-11df-a1f1-0026b9348838;a890a654-1350-11df-a1f1-0026b9348838;a6678857-3e09-42ab-ad38-9680335b71cd,,,,,,,,,,,,
af46861e-597a-48a3-b3d4-a134d0b1c5fa,,"TESTS ORDERED, DETAILED","A question set to capture which tests have been ordered, and freetext.",ConvSet,N/A,,a89c2268-1350-11df-a1f1-0026b9348838;312810e7-03b4-481d-bbdd-24919478dbb5;a8a06fc6-1350-11df-a1f1-0026b9348838;6f5207f4-6785-433b-943e-c2d03e7d3ea7,,,,,,,,,,,
5931c4d4-4406-4d71-b75d-2205d905cc24,,"ROUTINE VIRAL LOAD","Viral load performed as part of a regular procedural test.",Misc,N/A,,,,,,,,,,,,,
e43ddeb6-3984-499c-a280-3bade1039608,,"CONFIRMED TREATMENT FAILURE","Confirmed failure treatment to achieve its end points.",Misc,N/A,,,,,,,,,,,,,
3966e139-ca69-47c6-aad3-ebd41bb45e28,,"BASELINE VIRAL LOAD","This is an initial measurement of viral load used as a basis for future comparisons.",Misc,N/A,,,NHDD: 53519,,,,,,,,,,
42cdefa2-c306-4d10-a819-c04131c4934e,,"PERSISTENT LOW LEVEL VIREMIA","This is a confirmation test for patients with persistent low level viremia.",Misc,N/A,,,NHDD: 167379,,,,,,,,,,
0a98f01f-57f1-44b7-aacf-e1121650a967,,"VIRAL LOAD TEST JUSTIFICATION","Reason(s) for carrying out a viral load test.",Question,Coded,e43ddeb6-3984-499c-a280-3bade1039608;5931c4d4-4406-4d71-b75d-2205d905cc24;a8981934-1350-11df-a1f1-0026b9348838;c6537e06-9fc2-47da-b679-e2a32824407f;a8a00158-1350-11df-a1f1-0026b9348838;a89d109c-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a89b7c50-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8ad270c-1350-11df-a1f1-0026b9348838,,"DIARRHEA DURATION, CODED","Question on encounter form, describes diarrhea duration on review of systems.",Question,Coded,a899b9c4-1350-11df-a1f1-0026b9348838;a899baaa-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 5984;local: 5984,,,,,,,,,,
a8a0c1b0-1350-11df-a1f1-0026b9348838,,"PHARYNGITIS DURATION","Question on encounter form, describes sore throat duration on review of systems.",Question,Coded,a899baaa-1350-11df-a1f1-0026b9348838;a899b9c4-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8a0bf58-1350-11df-a1f1-0026b9348838,,"ABDOMINAL PAIN DURATION","Question on encounter form, describes abdominal pain duration on review of systems.",Question,Coded,a899baaa-1350-11df-a1f1-0026b9348838;a899b9c4-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8a0c084-1350-11df-a1f1-0026b9348838,,"DIFFICULTY IN BREATHING DURATION, CODED","Question on encounter form, describes difficulty in breathing duration on review of systems.",Question,Coded,a899baaa-1350-11df-a1f1-0026b9348838;a899b9c4-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8ad1190-1350-11df-a1f1-0026b9348838,,"COUGH DURATION, CODED","Question on encounter form, describes cough duration on review of systems.",Question,Coded,a899b9c4-1350-11df-a1f1-0026b9348838;a899baaa-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 5959;local: 5959,,,,,,,,,,
245edfef-d05b-48c1-9a72-e4de5d586a33,,"GENERAL SORE DURATION, CODED","Question on encounter form, describes general sore (not otherwise specified) duration on review of systems.",Question,Coded,a899b9c4-1350-11df-a1f1-0026b9348838;a899baaa-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8a0c408-1350-11df-a1f1-0026b9348838,,"FEVER DURATION, CODED","Question on encounter form, describes fever duration on review of systems.",Question,Coded,a899baaa-1350-11df-a1f1-0026b9348838;a899b9c4-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8a0c2dc-1350-11df-a1f1-0026b9348838,,"SKIN RASH DURATION","Question on encounter form, describes skin rash duration on review of systems.",Question,Coded,a899baaa-1350-11df-a1f1-0026b9348838;a899b9c4-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8ad2478-1350-11df-a1f1-0026b9348838,,"VOMITING DURATION","Question on encounter form, describes vomiting duration on review of systems.",Question,Coded,a899b9c4-1350-11df-a1f1-0026b9348838;a899baaa-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838,,local: 5981;MCL/CIEL: 5981,,,,,,,,,,
a8a0c534-1350-11df-a1f1-0026b9348838,,"OTORRHEA DURATION, CODED","Question on encounter form, describes ear discharge duration on review of systems",Question,Coded,a899baaa-1350-11df-a1f1-0026b9348838;a899b9c4-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8a0c656-1350-11df-a1f1-0026b9348838,,"SWELLING DURATION","Question on encounter form, describes swelling duration on review of systems",Question,Coded,a899baaa-1350-11df-a1f1-0026b9348838;a899b9c4-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8a0c9da-1350-11df-a1f1-0026b9348838,,"OTHER INTERVAL COMPLAINT DURATION","Question on encounter form, describes other interval complaint duration on review of systems",Question,Coded,a899baaa-1350-11df-a1f1-0026b9348838;a899b9c4-1350-11df-a1f1-0026b9348838;a899c220-1350-11df-a1f1-0026b9348838;a899bb90-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
d2e29ef5-0e2b-4d81-80b9-c50c7af25e4f,,"HAVING HYPOGLYCEMIA SYMPTOMS IN PAST MONTH","Patient has symptoms of hypoglycemia in past month.",Symptom,N/A,,,,,,,,,,,,,
a8a6ddb6-1350-11df-a1f1-0026b9348838,,"CHIEF COMPLAINT","Patient's chief complaint",Question,Coded,a899b5e6-1350-11df-a1f1-0026b9348838;a8a4cb8e-1350-11df-a1f1-0026b9348838;d2e29ef5-0e2b-4d81-80b9-c50c7af25e4f;a899e0ac-1350-11df-a1f1-0026b9348838;a8ad2eb4-1350-11df-a1f1-0026b9348838;a89d145c-1350-11df-a1f1-0026b9348838;a0bda074-8e57-4ba7-ab9c-c008776f8d48;a89cf9d6-1350-11df-a1f1-0026b9348838;1f8d9fb1-cbd7-4d84-9c32-e80424da5362;a8aaf3e2-1350-11df-a1f1-0026b9348838;1be94192-1d72-45fc-b3ff-3ab5dcb124ec;a8a498ee-1350-11df-a1f1-0026b9348838;a8ad3576-1350-11df-a1f1-0026b9348838;a890ba5e-1350-11df-a1f1-0026b9348838;8917a921-3b41-41d5-9a64-08ebe470e6e5;a8ad150a-1350-11df-a1f1-0026b9348838;a89836ee-1350-11df-a1f1-0026b9348838;24a2b364-aaf7-4c2d-9ecf-edf65f21c107;4ac2bdf3-16ed-4cd1-acd9-d78a1bf1cc85;a896537e-1350-11df-a1f1-0026b9348838;a8a453b6-1350-11df-a1f1-0026b9348838;b250872d-6178-4f59-b220-6b8fc925bc73;a8ad3a26-1350-11df-a1f1-0026b9348838;9b298dfb-043f-4d15-b799-0301ab84aab0;a8ad21e4-1350-11df-a1f1-0026b9348838;a8ad239c-1350-11df-a1f1-0026b9348838;a8932f00-1350-11df-a1f1-0026b9348838;a898d9c8-1350-11df-a1f1-0026b9348838;a890d73c-1350-11df-a1f1-0026b9348838;dd53cdf0-5e8c-4e0f-8933-4fe207af81a7;4639388c-ee31-4dcf-abb4-ad71253493bb;a8966d1e-1350-11df-a1f1-0026b9348838;f082e9e2-a86f-45b8-bed3-f0a87243d544;ae5f2fc7-3f76-4fc3-96fa-72b354323821;d301ff85-d21c-4a61-a195-ce7948db423c;a8ad47f0-1350-11df-a1f1-0026b9348838;c80dcaad-ea61-4b88-b1f7-c091d706c7de;a895776a-1350-11df-a1f1-0026b9348838;a892e4b4-1350-11df-a1f1-0026b9348838;d7dab0c1-9d50-460e-88a5-614170f200cd;a8ad0b1e-1350-11df-a1f1-0026b9348838;a89807f0-1350-11df-a1f1-0026b9348838;a8ad1276-1350-11df-a1f1-0026b9348838;e3088601-d3b8-4b32-b6d9-b60c4d45ad1d;9e7baa95-f4a4-45f1-b5d9-8cccfb2bd5f6;a8953d90-1350-11df-a1f1-0026b9348838;ef7c5a3b-0259-4993-ad9d-e13393911a27;bb1637fd-dd30-4938-a7a7-30dcef155f38;a8ad462e-1350-11df-a1f1-0026b9348838;9e644689-326c-4527-acfa-c852c1f42f86;3b4065e9-37d2-4198-a3db-58e5022f40b5;45dcead5-ffff-4dc1-a340-3e5eb27d0286;3bfb5f6e-6ca9-47aa-b327-208bb698fe1f;a89cf850-1350-11df-a1f1-0026b9348838;a899b50a-1350-11df-a1f1-0026b9348838;a8964726-1350-11df-a1f1-0026b9348838;4dd41494-15c7-4d93-88c1-1dab8c7bc2c7;5c5e5e89-8e4d-451d-9471-fbe359d40b00;73f51a31-5f2f-4b50-8224-be5e8db70ac9;a8b016b0-1350-11df-a1f1-0026b9348838;c7356bfe-e9a8-422b-9a6a-6e42490d308e;dc26b4d7-0020-423e-8501-2e66cd983113;634b5634-4e41-4bba-87bc-7c35c2cfe88f;c7b77a32-2092-4207-a6d9-89b190dfa2a4;ea2aad3e-7630-4bab-bb89-e6fed2475d4c;a8ad3b02-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a8a4cb8e-1350-11df-a1f1-0026b9348838,,"ASYMPTOMATIC","General descriptive term.",Misc,N/A,,,,,,,,,,,,,
a899b5e6-1350-11df-a1f1-0026b9348838,,"SYMPTOMATIC","Generic answer to a question.",Misc,N/A,,,MCL/CIEL: 1068;local: 1068,,,,,,,,,,
bfc7e39f-d87a-4a33-86ab-090bebd93888,,"PRESENCE OF CHIEF COMPLAINT","Does the patient have any chief complaint?",Question,Coded,a8a4cb8e-1350-11df-a1f1-0026b9348838;a899b5e6-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a89c4bee-1350-11df-a1f1-0026b9348838,,"HEPATITIS B TEST, QUALITATIVE","ELISA assay to determine antibody status to Hepatitis B.",Test,Coded,a896f3a6-1350-11df-a1f1-0026b9348838;a896d2cc-1350-11df-a1f1-0026b9348838;a89a7ae4-1350-11df-a1f1-0026b9348838;a89c3d8e-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 1322,,,,,,,,,,
a89ffbf4-1350-11df-a1f1-0026b9348838,,"NEW COMPLAINTS COMMENTS, FREETEXT","Corresponding to Concept ID 1154 (New Complaints).  Comments for New Complaints.",Question,Text,,,,,,,,,,,,,
a8a6ce8e-1350-11df-a1f1-0026b9348838,,"TEMPORAL WASTING","Abnormal reduction in the size of temporal muscles often associated with HIV",Finding,N/A,,,,,,,,,,,,,
a8957184-1350-11df-a1f1-0026b9348838,,"KAPOSI'S SARCOMA","A neoplastic disease affecting especially the skin and mucous membranes, characterized especially by the formation of pink to reddish-brown or bluish tumorous plaques, macules, papules, or nodules especially on the lower extremities, and formerly limited primarily to elderly men in whom it followed a benign course but now being a major and sometimes fatal disease associated with immunodeficient individuals with AIDS.",Diagnosis,N/A,,,local: 507;MCL/CIEL: 507,,,,,,,,,,
a89cf224-1350-11df-a1f1-0026b9348838,,"PUSTULES","Small inflamed, pus-filled blister-like lesions on the skin surface.",Finding,N/A,,,local: 1451;MCL/CIEL: 128047,,,,,,,,,,
a899ec00-1350-11df-a1f1-0026b9348838,,"SKIN EXAM FINDINGS","Findings noted on examination of the skin.",Finding,Coded,a8957184-1350-11df-a1f1-0026b9348838;a895776a-1350-11df-a1f1-0026b9348838;a899e7b4-1350-11df-a1f1-0026b9348838;a899e890-1350-11df-a1f1-0026b9348838;a89cf224-1350-11df-a1f1-0026b9348838;a899ea48-1350-11df-a1f1-0026b9348838;a899e0ac-1350-11df-a1f1-0026b9348838;aac31801-5dc7-4f73-86cb-c478bd06c496;dc26b4d7-0020-423e-8501-2e66cd983113;a89cf09e-1350-11df-a1f1-0026b9348838;a8ad3576-1350-11df-a1f1-0026b9348838;a892e658-1350-11df-a1f1-0026b9348838;a8964726-1350-11df-a1f1-0026b9348838,,local: 1120;MCL/CIEL: 1120,,,,,,,,,,
a8956d1a-1350-11df-a1f1-0026b9348838,,"SUBMANDIBULAR","Of, relating to, situated, or performed in the region below the lower jaw.",Anatomy,N/A,,,,,,,,,,,,,
a89693e8-1350-11df-a1f1-0026b9348838,,"CERVICAL","Anatomical location of lesion or pathology.",Anatomy,N/A,,,,,,,,,,,,,
a895703a-1350-11df-a1f1-0026b9348838,,"INGUINAL","Of, relating to, or situated in the region of the groin.",Anatomy,N/A,,,,,,,,,,,,,
a8956ef0-1350-11df-a1f1-0026b9348838,,"SUPRACLAVICULAR","Situated or occurring above the clavicle.",Anatomy,N/A,,,,,,,,,,,,,
a8a67a60-1350-11df-a1f1-0026b9348838,,"AXILLARY","Of, relating to, or located near the axilla (armpit).",Anatomy,N/A,,,,,,,,,,,,,
a893378e-1350-11df-a1f1-0026b9348838,,"LYMPHADENOPATHY","Enlarged, firm, or otherwise abnormal lymph nodes usually associated with disease.",Finding,N/A,,,MCL/CIEL: 135488;local: 161,,,,,,,,,,
a899ecdc-1350-11df-a1f1-0026b9348838,,"LYMPH NODE EXAM FINDINGS","Findings noted on examination of the lymph nodes.",Finding,Coded,a8956d1a-1350-11df-a1f1-0026b9348838;a8956ef0-1350-11df-a1f1-0026b9348838;a895703a-1350-11df-a1f1-0026b9348838;a89693e8-1350-11df-a1f1-0026b9348838;a899e7b4-1350-11df-a1f1-0026b9348838;a899e890-1350-11df-a1f1-0026b9348838;a8a67a60-1350-11df-a1f1-0026b9348838;a899ea48-1350-11df-a1f1-0026b9348838;a893378e-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;4f062f9f-35e8-4bb0-ad5c-7c9aaeb04eea;ee2a59ad-f97e-4f37-ae2e-f5e5b24561bb;aa9989fb-44db-472d-ae61-b64e4e27bd44,,,,,,,,,,,,
a899e890-1350-11df-a1f1-0026b9348838,,"ABNORMAL","General descriptive answer.",Misc,N/A,,,local: 1116;MCL/CIEL: 1116,,,,,,,,,,
a8968394-1350-11df-a1f1-0026b9348838,,"RIGHT LOWER LOBE","Anatomic location of the lung",Anatomy,N/A,,,local: 639;MCL/CIEL: 639,,,,,,,,,,
a899eeb2-1350-11df-a1f1-0026b9348838,,"CHEST EXAM FINDINGS","Findings noted on examination of the chest.",Finding,Coded,a8968394-1350-11df-a1f1-0026b9348838;a899e7b4-1350-11df-a1f1-0026b9348838;a899e890-1350-11df-a1f1-0026b9348838;a8a67ce0-1350-11df-a1f1-0026b9348838;a8a67db2-1350-11df-a1f1-0026b9348838;a8a686e0-1350-11df-a1f1-0026b9348838;a8a68cbc-1350-11df-a1f1-0026b9348838;a8a69108-1350-11df-a1f1-0026b9348838;a8a69234-1350-11df-a1f1-0026b9348838;a8a69554-1350-11df-a1f1-0026b9348838;a8a6bdc2-1350-11df-a1f1-0026b9348838;a8a6d53c-1350-11df-a1f1-0026b9348838;a899ea48-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a899e0ac-1350-11df-a1f1-0026b9348838;a8a4af8c-1350-11df-a1f1-0026b9348838;a8a4b04a-1350-11df-a1f1-0026b9348838;a89641fe-1350-11df-a1f1-0026b9348838;a8a68032-1350-11df-a1f1-0026b9348838;a8a68b0e-1350-11df-a1f1-0026b9348838,,local: 1123;MCL/CIEL: 1123,,,,,,,,,,
